repo,sha,message,date,author
next.js,0af39705695fbdb2b9f121b5fbd29208b61372b1,"[turbopack] Fix a bug where our `global` rewrite could introduce a TDZ issue (#82659)

Change our `global` rewrite to use a non-shadowable property on `__turbopack_context__`

The previous rewrite to `globalThis` would break if there was a local declaration of `let globalThis` which could either trigger a TDZ error or simply evaluate to the wrong value. 


Closes PACK-5256
Fixes #82632",2025-08-14T19:34:50Z,Luke Sandberg
next.js,50524de08afc20984f24e68fa8de1e1c415ccc3c,"Revert ""Turbopack: avoid using rayon in favor of tokio tasks (#82256)"" (#82658)

Reverts https://github.com/vercel/next.js/pull/82256 because there
appears to be a race condition (even in the unit tests)

https://vercel.slack.com/archives/C04KC8A53T7/p1755180908771559",2025-08-14T19:09:45Z,Niklas Mischkulnig
next.js,102f233a170e9df0b30c24a58c3953dc678ec330,v15.4.2-canary.47,2025-08-14T16:22:57Z,nextjs-bot
next.js,eaa1bbcf24824bdc5191d85e1e0e5b045994101d,Fix request type in typed route validator (#82644),2025-08-14T15:47:42Z,"Sebastian ""Sebbie"" Silbermann"
next.js,88383fccf0e398ff341db66ba40d0ed500e98857,"Fix fetch logging after revalidation via server action (#82643)

When revalidating a tag or path with a server action, we do want to log
any fetches that are made during the subsequent rerendering, when [fetch
logging](https://nextjs.org/docs/app/api-reference/config/next-config-js/logging#fetching)
is enabled.

This got accidentally broken in #64746, where we wrote:

> [...] this ensures we don't keep tracking fetch metrics after the
request has ended as we only report on request end

That's incorrect though, because we report fetch metrics when the
_response_ is closed, and not the request:


https://github.com/vercel/next.js/blob/0bd7423844e218b19537880a7fa4314749fdf57d/packages/next/src/server/dev/next-dev-server.ts#L530-L546

This is crucial for server actions, when the request is likely already
closed while we're rerendering and streaming the response to the client.

fixes #80444
closes NAR-307",2025-08-14T15:12:31Z,Hendrik Liebau
next.js,5d4e85d2c51b382d5a1d3cf2e6e5c2f68dba138c,"Turbopack: add `turbo_tasks::spawn` (#82634)

### What?

add a `spawn` method in turbo_tasks that allows to spawn a async tokio task with the right task locals, spans, etc.",2025-08-14T14:38:38Z,Tobias Koppers
next.js,39a771662ffdd0500c770dbb5108b732f2c785e2,"feat(next/image): warn when images.localPatterns is undefined and src has query (#82627)

Add a warning to Next.js 15.5 to prepare for Next.js 16 when
`images.localPatterns` is undefined and the user attempted to optimize a
`src` image with a query string, such as

```jsx
<Image src=""/api/user?id=1"" width=""50"" height=""50"" />
```",2025-08-14T14:36:44Z,Steven
next.js,1a6b1a625fcdf2b91a3a681360211f473cdeeeee,"Turbopack: do not run a compaction when opening the db (#82635)

### What?

Do not run a compaction when opening the DB. We are already busy when starting up, so no need to add more work to that.",2025-08-14T13:58:09Z,Tobias Koppers
next.js,f79cd752e3dea17562399d3760a8f15c923e58b7,"Turbopack: patch sourcemap crate (#82641)

The source content was somethings incorrect with scope hoisting on Turbopack:

<img width=""2018"" height=""721"" alt=""image"" src=""https://github.com/user-attachments/assets/e2e1bf1c-2a84-4acb-8388-a809670b4902"" />

Fix is in https://github.com/swc-project/swc-sourcemap/pull/7",2025-08-14T12:02:28Z,Niklas Mischkulnig
next.js,0bd7423844e218b19537880a7fa4314749fdf57d,Upgrade React from `f1222f76-20250812` to `379a083b-20250813` (#82642),2025-08-14T10:10:38Z,nextjs-bot
next.js,87e3138082feaa4f80eb72e358d8e97d22a928d9,"Turbopack: avoid REEXPORTED_OBJECTS property on Module object (#82622)

### What?

Avoid a property on the module object by using a WeakMap",2025-08-14T08:46:56Z,Tobias Koppers
next.js,3c142be74c73a675c24e12e8c7e39c33162d07a0,"Turbopack: fix edge function name (#82617)

Edge functions with route `/` had `""name"": ""/""` in the `middleware-manifest.json`. When deploying to Vercel, this wouldn't work as the Vercel builder turned that into `""name"": """"`.
For the root function, Webpack emits a name like `""app/page""` or `""pages/index""`.
This aligns Turbopack with Webpack

I think the name itself can be pretty arbitrary. As long as the `_ENTRIES` access and the middleware manifests agree (which is covered by the regular e2e tests), and as long as it's not literally `""/""` which breaks on Vercel.

Closes PACK-5245",2025-08-14T07:22:38Z,Niklas Mischkulnig
next.js,4a3383a25d3b7a17bdb4bd2c748c80834f1f497a,v15.4.2-canary.46,2025-08-13T23:24:48Z,nextjs-bot
next.js,3c9c995985a7631199b4ef4c57e4bd5bddfa9dd1,"docs: fix typos (#82503)

## Summary

Fix typos and spelling errors in various MDX documentation files to
improve clarity and consistency.

Documentation:
- Standardize 'cacheable' spelling across self-hosting guide
- Correct 'potentionally' to 'potentially' in image component references
- Fix 'unecessary' to 'unnecessary' in use-link-status guide

### Improving Documentation

- [x] Run `pnpm prettier-fix` to fix formatting issues before opening
the PR.
- [x] Read the Docs Contribution Guide to ensure your contribution
follows the docs guidelines:
https://nextjs.org/docs/community/contribution-guide

Co-authored-by: Joseph <joseph.chamochumbi@vercel.com>",2025-08-13T22:28:28Z,Jam Balaya
next.js,1b821389dce73a0e468dbb84318b91e41475b49f,fix: use in operator to check dev indicator option when its obj (#82629),2025-08-13T22:24:16Z,Jiachi Liu
next.js,e771609a7afff7139e279a9374c4a9c4988440ca,"Fix generate-metadata.mdx typo (#82624)

<!-- Thanks for opening a PR! Your contribution is much appreciated.
To make sure your PR is handled as smoothly as possible we request that
you follow the checklist sections below.
Choose the right checklist for the change(s) that you're making:

## For Contributors

### Improving Documentation

- Run `pnpm prettier-fix` to fix formatting issues before opening the
PR.
- Read the Docs Contribution Guide to ensure your contribution follows
the docs guidelines:
https://nextjs.org/docs/community/contribution-guide

### Adding or Updating Examples

- The ""examples guidelines"" are followed from our contributing doc
https://github.com/vercel/next.js/blob/canary/contributing/examples/adding-examples.md
- Make sure the linting passes by running `pnpm build && pnpm lint`. See
https://github.com/vercel/next.js/blob/canary/contributing/repository/linting.md

### Fixing a bug

- Related issues linked using `fixes #number`
- Tests added. See:
https://github.com/vercel/next.js/blob/canary/contributing/core/testing.md#writing-tests-for-nextjs
- Errors have a helpful link attached, see
https://github.com/vercel/next.js/blob/canary/contributing.md

### Adding a feature

- Implements an existing feature request or RFC. Make sure the feature
request has been accepted for implementation before opening a PR. (A
discussion must be opened, see
https://github.com/vercel/next.js/discussions/new?category=ideas)
- Related issues/discussions are linked using `fixes #number`
- e2e tests added
(https://github.com/vercel/next.js/blob/canary/contributing/core/testing.md#writing-tests-for-nextjs)
- Documentation added
- Telemetry added. In case of a feature if it's used or not.
- Errors have a helpful link attached, see
https://github.com/vercel/next.js/blob/canary/contributing.md


## For Maintainers

- Minimal description (aim for explaining to someone not on the team to
understand the PR)
- When linking to a Slack thread, you might want to share details of the
conclusion
- Link both the Linear (Fixes NEXT-xxx) and the GitHub issues
- Add review comments if necessary to explain to the reviewer the logic
behind a change

### What?

### Why?

### How?

Closes NEXT-
Fixes #

-->

Co-authored-by: Joseph <joseph.chamochumbi@vercel.com>",2025-08-13T21:58:12Z,Guo Ci
next.js,925f8a9446ca67551324825033febea3accd6419,"fix: find root dir on fs root (#82590)

Attempt at fixing from our side:
https://github.com/vercel/next.js/issues/82577

Rather, the issue is that when the project is at the root of the file
system - `findRootDir` loops indefinitely, and we keep pushing to the
lockFiles found.

I also noticed the warning claims we use the last lockfile found, but we
return `dirname(lockfile)` - that is the first lock file found.

Regardless, when using this project setup:

```console
.
├── apps
│   └── frontend
│       ├── README.md
│       ├── next.config.ts
│       ├── package.json
│       ├── pnpm-lock.yaml
│       ├── src
│       │   └── app
│       │       ├── globals.css
│       │       ├── layout.tsx
│       │       └── page.tsx
│       └── tsconfig.json
├── package.json
├── pnpm-lock.yaml
└── pnpm-workspace.yaml
```

Running `pnpm --filter frontend dev` still ends up in panic: `Error
[TurbopackInternalError]: Next.js package not found` - Maybe that's
still expected :)

As for https://github.com/vercel/next.js/issues/82577 - a way for them
to get unblocked is to use a `WORKDIR`. More details on that issue
thread.

---------

Co-authored-by: Luke Sandberg <lukesandberg@users.noreply.github.com>",2025-08-13T21:33:18Z,Joseph
next.js,fdbe67678bc9ec8f885f76b1035c1847b829b008,v15.4.2-canary.45,2025-08-13T20:27:52Z,nextjs-bot
next.js,f88de0d8f1b8ec508b7cfef6abfaaa32e72e690c,"feat: type guard file generation (#81400)

## Overview
Generates `.next/types/validator.ts` - a single TypeScript file that
validates all route exports using the `satisfies` operator. Replaces the
old `next-types-plugin` webpack plugin.

## Why needed
- **Turbopack compatibility**: Old webpack plugin didn't work with
Turbopack
- **Performance**: Single large file vs hundreds of small validation
files
- **Type safety**: Catches invalid exports like `dynamic =
'invalid-value'`

## Validation Structure
```typescript
// Type definitions
type PageConfig = {
  default: React.ComponentType<any>
  config?: {}
  generateMetadata?: (props: any, parent: any) => Promise<any> | any
  dynamic?: 'auto' | 'force-dynamic' | 'error' | 'force-static'
  // ... other Next.js exports
}

// Validation checks

// Validate app/page.tsx
{
  const handler = {} as typeof import(""../../app/page"")
  handler satisfies PageConfig
}
...
```

## Example Usage
```typescript
// app/blog/[slug]/page.tsx
export const dynamic = 'some-random-string' // ← Type error caught!

export default async function BlogPostPage(props: PageProps<'/blog/[slug]'>) {
  const params = await props.params
  return <div>Blog Post: {params.slug}</div>
}
```

## Key Benefits
- **Build-time validation**: Catches invalid route exports during
TypeScript compilation
- **Turbopack support**: Works with both webpack and Turbopack
- **Better performance**: One file instead of hundreds of small type
guard files",2025-08-13T20:21:51Z,Ben Gubler
next.js,7a6ee79ae17a0870bd8f3e66818e0bb95efa1f1d,"Update Rspack development test manifest (#82600)

This auto-generated PR updates the development integration test manifest used when testing Rspack.",2025-08-13T19:30:28Z,Vercel Release Bot
next.js,0e24ee2c0835e41c16ed93e9a01c3cd8bce16e63,"Update Rspack production test manifest (#82601)

This auto-generated PR updates the production integration test manifest used when testing Rspack.",2025-08-13T19:30:21Z,Vercel Release Bot
next.js,eba04da2cfe72fc37714ad7c4318dd626668cc21,"Cleanup `shouldRunTurboDevTest` usage (#82603)

Co-authored-by: vercel[bot] <35613825+vercel[bot]@users.noreply.github.com>",2025-08-13T18:04:59Z,Niklas Mischkulnig
next.js,662918f9a2ee7612e3ef1fe15de6aee66ca3f4b4,"[Cache Components] Disallow sync access of cookies & headers at runtime (#82564)

In #81162 we removed the support for accessing request data
synchronously when `experimental.cacheComponents` is enabled. However,
we missed updating the `cookies()` and `headers()` promises that are
created at runtime to not be ""exotic"" promises, i.e. promises that also
have the cookies/headers methods defined on them. Those two cases are
now updated as well with this PR. (Params, search params, and draft mode
were already handled correctly in the original PR.)

In the next major version we'll remove the support for the legacy
synchronous access independent of the `cacheComponents` flag.",2025-08-13T17:08:12Z,Hendrik Liebau
next.js,b6d2c365791e6557df977d828648e5c8b6a928af,"[turbopack] Update Turbopack build warning message  (#82591)

Drop the scare text about not running turbopack in production.  Instead clarify that builds are beta and direct people to our documentation site.

For example:
![image.png](https://graphite-user-uploaded-assets-prod.s3.amazonaws.com/AwJ29EfoPcPdLSwCZxAz/a50ca03c-7065-4fc4-ad3a-2232e14984d3.png)

Compared to the old notice:

![image.png](https://graphite-user-uploaded-assets-prod.s3.amazonaws.com/AwJ29EfoPcPdLSwCZxAz/c802c577-39d6-4408-bd9e-144d3f9c23dd.png)


Notably

* mission critical applications are a good idea! just be careful with compatibility issues
* the source maps issues is fixed! no need to talk about it at all
* A discussion of bundle size issues and build caches is being added in #82560

Closes PACK-5237",2025-08-13T17:06:36Z,Luke Sandberg
next.js,39fb1ea8d72d06a504f6857beb44ee39d565e977,"Turbopack: support requests with dynamic part in module name (#82401)

Turbopack fails to resolve this
```js
function requireOrgPkg(s) {
  return require(`@org/pkg-${s}`)
}
```
which is needed for the case of
```js
require(`@img/sharp-${currentArch()}/sharp.node`)
```",2025-08-13T16:56:41Z,Niklas Mischkulnig
next.js,48ea532b3e4de0623e00f1654a18793c29fb8afa,[devtools] Remove unused code (#82299),2025-08-13T16:17:52Z,"Sebastian ""Sebbie"" Silbermann"
next.js,8890a5edaa46143500ec0386795a1570d57c11f6,"run config deprecation checks only on user-provided configuration (#82613)

The deprecation warning code is fairly brittle right now since there's a
mixture of calling things with `userConfig` and `result`. It was assumed
that `userConfig` was the actual user-provided configuration, but it
turns out it's actually the default configuration when a user
configuration isn't specified.

This moves all the deprecation checks to be before we actually do any
sort of merging. This restores the intent behind `userConfig` and will
prevent deprecation warnings from being logged due to defaults.

Alternative to #82593",2025-08-13T15:40:23Z,Zack Tanner
next.js,8ad2efff22a671ab560f5185b8799837c294b51d,"Handle badged console calls when dimming console output (#81889)

Co-authored-by: Hendrik Liebau <mail@hendrik-liebau.de>",2025-08-13T15:07:08Z,"Sebastian ""Sebbie"" Silbermann"
next.js,ea5b03bcda7b82f717401bedc43d9714c2bc436f,"[Segment Cache] Optimistic prefetch for search params (#82586)

When there is no matching route tree in the prefetch cache, before we
de-opt to a blocking navigation, we will first attempt to construct an
""optimistic"" route tree by checking the cache for routes are likely to
be similar to the one we're missing.

If there's a route with the same pathname, but with different search
params, we can base our optimistic route on that entry.

Conceptually, we are simulating what would happen if we did perform a
prefetch the requested URL, under the assumption that the server will
not redirect or rewrite the request in a different manner than the base
route tree. This assumption might not hold, in which case we'll have to
recover when we perform the dynamic navigation request. However, this is
what would happen if a route were dynamically rewritten/ redirected in
between the prefetch and the navigation. So the logic needs to exist to
handle this case regardless.

The implementation in this PR is a bit of an incremental step; it's not
as general as it should be. Notably, it will bail out if the base route
tree contains dynamic metadata, because we currently don't store the
route tree separately from the metadata.

We are also currently special-casing prefetch entries with an empty
search string. To take advantage of the optimistic prefetch behavior,
there must be a prefetch entry for the target URL with no search params,
e.g. to navigate to a page at `/target-page?search=foobar`, you must
first prefetch `/target-page` (no search string). This is a somewhat
arbitrary limitation chosen as a concession to implementation
complexity; the empty search string is only used because it's the one
that's most likely to already be cached. We will generalize this later
to match any search string.

I've added some TODO comments to describe the work necessary to enable
this mechanism in more cases.

Co-authored-by: Zack Tanner <1939140+ztanner@users.noreply.github.com>",2025-08-13T13:41:35Z,Andrew Clark
next.js,823b9f50cd21214260cc03890d20b81364fc22ce,"Turbopack: avoid using rayon in favor of tokio tasks (#82256)

### What?

Avoid mixing rayon and tokio. Only use tokio. Implemented parallel for_each and map on top of tokio.

Closes PACK-5158",2025-08-13T12:29:52Z,Tobias Koppers
next.js,9542b8b03856413c9378160be7678949139c28f7,"Docs/feedback round aug (#82549)

Closes:
https://linear.app/vercel/issue/DOC-4949/clarification-redirecting-in-server-actions-to-self,
https://linear.app/vercel/issue/DOC-4973/global-error-and-global-not-found-in-prod-checklist

Additionally addresses community confusion and feedback around Server
Functions initial client side sequential processing.",2025-08-13T10:17:14Z,Joseph
next.js,5fa0987aea78f594b46d03ce1c9e8c4963563372,"Remove React 17 logic from Pages Router static generation (#82604)

`allReady` is available in all supported React versions so we can remove the conditional check.  The helper type can be replaced with the actual type from React.",2025-08-13T09:58:35Z,"Sebastian ""Sebbie"" Silbermann"
next.js,2deacca05239ade8e431a400063d8f25b32df2ed,"[devtools] Move ShadowRoot into context (#82296)

Our shadow root was always defined but each callsite guarded against the portal and therefore the shadow root not being defined.
This caution also required authoring cascading updates.

All of this is not required. We just expose the ShadowRoot in context so that everybody can use it directly.",2025-08-13T08:56:47Z,"Sebastian ""Sebbie"" Silbermann"
next.js,2c0ea98d5a6ec21c65fbd3c90778142f6bc07842,"Turbopack: don't block on parsing traced modules (#82602)

We were (unnecessarily) calling `is_self_async()` even for the traced externals (the directly referenced ones, not transitively). 
This created a bottleneck during the global information computation:
<img width=""2560"" height=""1315"" alt=""Bildschirmfoto 2025-08-13 um 09 50 19"" src=""https://github.com/user-attachments/assets/4f5d1fa6-3d65-40b2-875e-8a4a579b234b"" />

`compute_async_module_info_single` calls `is_self_async` for every single module, regardless of whether the computed value is actually used or not (the traced modules have `ChunkingType::Traced`, so they'd never cause any importers to be async anyway). So manually optimize this case by overriding `is_self_async` for traced externals. This defers the parsing to emitting which is much more parallel:

<img width=""2560"" height=""1315"" alt=""Bildschirmfoto 2025-08-13 um 09 51 23"" src=""https://github.com/user-attachments/assets/820c7157-7fe0-4253-b02f-1e0d2a8c7e7d"" />",2025-08-13T08:43:42Z,Niklas Mischkulnig
next.js,61f0853021e078eed39d315719ec0c848843fdcd,"[turbopack] Fix a crash under turbopackPersistentCaching (#82592)

Address a crash found at head when testing caching while switching back and forth from `dev` and `build`.  

```
thread '<unnamed>' panicked at turbopack/crates/turbo-persistence/src/db.rs:798:17:
attempt to subtract with overflow
stack backtrace:
   0: __rustc::rust_begin_unwind
   1: core::panicking::panic_fmt
   2: core::panicking::panic_const::panic_const_sub_overflow
   3: <core::iter::adapters::map::Map<core::slice::iter::Iter<alloc::vec::Vec<<turbo_persistence::db::TurboPersistence>::compact_internal::SstWithRange>>, <turbo_persistence::db::TurboPersistence>::compact_internal::{closure#2}> as core::iter::traits::iterator::Iterator>::fold::<(), core::iter::traits::iterator::Iterator::for_each::call<alloc::vec::Vec<smallvec::SmallVec<[usize; 1]>>, <alloc::vec::Vec<alloc::vec::Vec<smallvec::SmallVec<[usize; 1]>>>>::extend_trusted<core::iter::adapters::map::Map<core::slice::iter::Iter<alloc::vec::Vec<<turbo_persistence::db::TurboPersistence>::compact_internal::SstWithRange>>, <turbo_persistence::db::TurboPersistence>::compact_internal::{closure#2}>>::{closure#0}>::{closure#0}>
   4: <alloc::vec::Vec<alloc::vec::Vec<smallvec::SmallVec<[usize; 1]>>> as alloc::vec::spec_from_iter_nested::SpecFromIterNested<alloc::vec::Vec<smallvec::SmallVec<[usize; 1]>>, core::iter::adapters::map::Map<core::slice::iter::Iter<alloc::vec::Vec<<turbo_persistence::db::TurboPersistence>::compact_internal::SstWithRange>>, <turbo_persistence::db::TurboPersistence>::compact_internal::{closure#2}>>>::from_iter
   5: <turbo_persistence::db::TurboPersistence>::compact
```

Scenario:
 * build turbopack and next
 * cd bench/module-cost
 * enable persistent caching
 * pnpm i
 * pnpm dev-turbopack
 * load localhost:3000 and click all the buttons
 * pnpm build-turbopack
 * pnpm dev-turbopack
 * load localhost:3000 and see the crash

## What?

The `get_merge_segments` function and its caller had a different idea about what `max_merge_segment_count` means.  Unify how this is accounted to avoid underflow.",2025-08-13T05:14:03Z,Luke Sandberg
next.js,6881843ac0c4c7d9fc1fdb55fe51bced1abca914,v15.4.2-canary.44,2025-08-13T03:36:11Z,nextjs-bot
next.js,f889fbd6dd2f9942398c44b6e9cd83727a711056,"Upgrade React from `1dc3bdea-20250812` to `f1222f76-20250812` (#82595)

[diff
facebook/react@1dc3bdea...f1222f76](https://github.com/facebook/react/compare/1dc3bdea...f1222f76)

<details>
<summary>React upstream changes</summary>

- https://github.com/facebook/react/pull/34183
- https://github.com/facebook/react/pull/34192
- https://github.com/facebook/react/pull/34186
- https://github.com/facebook/react/pull/34187

</details>",2025-08-13T03:30:54Z,nextjs-bot
next.js,5159b5bf2c0a81ef9371d3fcb963ea5920cd52fa,v15.4.2-canary.43,2025-08-13T01:03:46Z,nextjs-bot
next.js,7cc0ed1fba6badef4375b34c3769635773484eac,"Fix: Resolve <Head> PPR resume mismatch by search params (#82587)

The `key` prop on `<Head>` component differs during prerender and a PPR
resume because of search params being part of the key, causing the
resume to treat them as distinct components, hence the error\*. However,
it is necessary semantically to include search params in the key for
`<Head>`, so we will remove the search params from the key during the
resume SSR.

\*Mismatch Error:
```
 ⨯ [Error: Couldn't find all resumable slots by key/index during replaying.
The tree doesn't match so React will fallback to client rendering.]
```",2025-08-13T00:51:34Z,Jude Gao
next.js,9c9aaed5bb9338ef31b0517ccf0ab4414f2093d8,"fix router handling when setting a location response header (#82588)

When middleware sets a `Location` header on the response, we should not
assume that the target URL is the one we want to handle the request. We
only want to route to the underlying location header when a rewrite is
explicitly triggered rather than relying on the presence of the response
header.

---------

Co-authored-by: JJ Kasper <jj@jjsweb.site>",2025-08-13T00:26:49Z,Zack Tanner
next.js,b1c08857cb2ece10cc373747031555ac8af7fb89,v15.4.2-canary.42,2025-08-12T23:24:39Z,nextjs-bot
next.js,3c24a5cb47b2ba4c94c76a68c896389f29e1ab12,"Turbopack: set `window.next.turbopack` instead (#82580)

Closes PACK-5239

https://vercel.slack.com/archives/C04RPSD7EPM/p1753968554253779",2025-08-12T20:55:20Z,Niklas Mischkulnig
next.js,623e88e5d4dde5396829f900b444f0e681bdeece,"[Deprecation Warnings]: add unstable_rootParams deprecation warning (#82582)

`unstable_rootParams()` is deprecated in favor of importing specific
params from `next/root-params`. This also requires enabling the
experimental feature in nextConfig via `experimental.rootParams`.",2025-08-12T20:23:44Z,Zack Tanner
next.js,7a318128bd9441db26aef648e36f3facdd11bc1e,"chore: Remove unused `Map` support from `next/dynamic` transform (#82487)

Noticed while skimming over this code.

It looks like `react-loadable` had a separate `Loadable.Map` API (https://github.com/jamiebuilds/react-loadable/tree/master?tab=readme-ov-file#loading-multiple-resources), but `next/dynamic` doesn't, so we shouldn't check for this.

The SWC version of this transform doesn't appear to have copied this code, and doesn't have the `Map` logic.",2025-08-12T19:53:48Z,Benjamin Woodruff
next.js,2036a5b1bf844a5492e109a841b47317613eface,"[Cache Components] Avoid cache misses when resuming a cached page (#82578)

When a page component (or a parallel route slot) is cached, but other
parts of the component tree are dynamic, we generate a partially static
shell at buildtime that's resumed at runtime. During the resume, we need
to ensure that the cache key is the same as during prerendering. This is
currently not the case because we automatically include the (unused)
`searchParams` prop in the cache key. Its value is a hanging promise
during prerendering, and a resolving promise at runtime, leading to a
cache miss when looking up the cached page data in the Resume Data Cache
(RDC). Subsequently, hydration errors might occur when the recomputed
result is different than the prerendered result.

Since search params are not allowed to be read in public cache scopes
anyways, we can pass erroring search params into the cached page,
instead of using a hanging promise, and omit them from the generated
cache key. We already used this technique when `cacheComponents` is not
enabled.

closes NAR-87",2025-08-12T19:40:33Z,Hendrik Liebau
next.js,3d5e456a928041ca638ebca54ab511a23d70cd75,"chore: Update babel types and do some light cleanup of babel loader (#82486)

- Did my best to reduce the amount of stuff that's `any`-typed.
- Add comments for bare null or boolean arguments
- The loader was doing `.call(...)` to set `this` all over the place. Pass it as an explicit argument instead.",2025-08-12T19:29:56Z,Benjamin Woodruff
next.js,b8b653bb07a978f3e36f0d810b2715e34340daaa,Clean up unused code in restart server button (#82409),2025-08-12T19:05:51Z,Jiwon Choi
next.js,1779eb05df8dfc5d875b350fb6bcfb3f9edba6c7,"Update Rspack production test manifest (#82557)

This auto-generated PR updates the production integration test manifest used when testing Rspack.",2025-08-12T18:44:16Z,Vercel Release Bot
next.js,024820c7c4728c61fc216492437a667dfd68eae8,"Update Rspack development test manifest (#82558)

This auto-generated PR updates the development integration test manifest used when testing Rspack.",2025-08-12T18:43:24Z,Vercel Release Bot
next.js,1e5932d5503d833b42fca86eb84d0cf508dd7139,"[Runtime prefetch] resolve runtime APIs in a separate task (#82475)

In a runtime prefetch, sync IO is dangerous, because it makes us abort
the whole prerender. If this abort happens early, a runtime prefetch can
end up giving us *less* data than a static prefetch. To prevent this, we
can split the final prerender into two separate tasks (which i'm calling
""stages"" in the code):
1. The static stage (task 1). This is meant to be equivalent to what
we'd do during build, so runtime APIs like `cookies()` aren't resolved
yet. This lets us render everything that's reachable statically. We
should not hit a sync IO here -- if we had, it would've also caused an
error during build.
2. The runtime stage (task 2). Here, we allow `cookies()` (and all other
runtime APIs available in a runtime prerender) to resolve. We might
encounter sync IO errors here (e.g. `await cookies(); Date.now()`),
which will make the result suboptimal, but still usable.",2025-08-12T17:42:28Z,Janka Uryga
next.js,4a0763e4524d298fa97e2f6f8217780c28555930,Upgrade React from `ac7820a9-20250811` to `1dc3bdea-20250812` (#82575),2025-08-12T17:42:13Z,nextjs-bot
next.js,1faf0323e4d0de3650b104ec03c1f85b126bde4b,"feat: Turbopack typed links (#81528)

# Typed Links: Turbopack support

This PR replaces the old `experimental.typedRoutes` implementation with
a new approach that works on both Turbopack and Webpack.

_Note: a previous version of this PR contained new props for the `Link`
component: `path`, `params`, and `searchParams`. In the interest of
bringing typed links support to Turbopack as soon as possible, I've
removed that change from this PR and will create a new one later._",2025-08-12T17:28:13Z,Ben Gubler
next.js,a4661042106d6c33baa55a3b4687c09f31254d11,"feat(turbo-tasks-hash): update twox-hash (#82518)

### What
Avoid using two versions of `twox-hash`",2025-08-12T17:25:09Z,xusd320
next.js,ecb34419581434d0c293391483effacb34b1b607,v15.4.2-canary.41,2025-08-12T16:58:33Z,nextjs-bot
next.js,4ade2cf4c389933f434d3ea8cd9d8d8453daf0ef,"Turbopack: Watch parent directories before watching children in `non_recursive_helpers::start_watching_dir_and_parents` (#82454)

Fixes a potential race condition https://github.com/vercel/next.js/pull/82130#discussion_r2249131891:

> I think there is a race condition here, when the child dir is created while we are walking the parent directories.
>
> 1. we try to watch /path/to/dir but it doesn't exist.
> 2. /path/to/dir is created
> 3. we move to the parent directory (`path/to`) and start watching it.
> 4. But we already missed the event that path/to/dir was created.
>
> I think we need to run the loop reverse direction, watching parent directories first before watching the child directories. This way we already have the parent directory watcher setup before ""reading"" the child directory (reading in the sense of starting to watch it).

Tested by putting a `println!()` in `start_watching_dir` and observing that the parents were watched first when running

```
rm -rf /tmp/fuzz && cargo run -p turbo-tasks-fuzz -- fs-watcher --fs-root /tmp/fuzz
```",2025-08-12T16:07:28Z,Benjamin Woodruff
next.js,4984ac44af186336f22061d7653bf17dd6846136,"fix: Prevent duplicate file entries in modulesCode (#82550)

Fixes: https://github.com/vercel/next.js/issues/82515

When global-error, and presumably other similar files are defined by
users,`next build` (Webpack) outputs this to
`.next/server/app/page.js`(removed some values for brevity, see OP for
more):

```js
    layout: [/* */],
    ""global-error"": [() => Promise.resolve().then(c.bind(c, 6076)), ""/my-app/app/global-error.tsx""],
    ""global-error"": [() => Promise.resolve().then(c.bind(c, 6076)), ""/my-app/app/global-error.tsx""],
    ""not-found"": [/* */],
    forbidden: [/* */],
    unauthorized: [/* */],
    metadata: { /* content */ }
```

Since this is then loaded into memory (copied to a JS file that's later
parsed - rather), the last `global-error` key is used ( `{a: 0, a: 100}`
is just `{a: 100}`) - In this case though, the duplicate keys have the
same value too which makes this a **nice** to fix.

This PR does a `reduceRight` pass checking if we have seen this `file`
already, if so, skip. That should be safe enough to not introduce
regressions.

Verified Turbopack builds just for the sake of it - no ""issue"" there.",2025-08-12T15:39:43Z,Joseph
next.js,a5317ed693cdfd2c97f4313bedf3cec895561074,fix: amp deprecation warning should assert on user config (#82572),2025-08-12T15:04:48Z,Jiachi Liu
next.js,756221bb2d4c0498fe1d36f1c68bf79944b4d4c0,"Turbopack: fix module rules for `.module.scss` (#82570)

It ran `postcss(webpack(postcss(filesource)))`, which doesn't work.

And changing the order does make sense, since we do want Webpack (SCSS) to run first, and only then PostCSS?

#82554 didn't catch every case",2025-08-12T14:17:26Z,Niklas Mischkulnig
next.js,bb617a8777a5b4e0d19e8729a059beeca9491608,v15.4.2-canary.40,2025-08-12T14:17:14Z,nextjs-bot
next.js,55f705f1ab8e50d9012a4e0b88b8277fbdc85d8e,"fix(next/image): handle empty buffer and experimental flag for `skipMetadata` (#82569)

As a follow up to PR https://github.com/vercel/next.js/pull/82538 this
PR adds an experimental flag to optionally skip `sharp.metadata()` and
rely only on the JS implementation for format detection.",2025-08-12T14:12:52Z,Steven
next.js,2bca1fde21db21e39e35c30a5c9eb88cb06178ee,"[Deprecation Warnings]: add amp deprecation warning (#82551)

We are dropping amp support in an upcoming major. This adds a warning
for using these configuration options and updates the docs with the
warning.

---------

Co-authored-by: Sebastian ""Sebbie"" Silbermann <sebastian.silbermann@vercel.com>",2025-08-12T13:53:39Z,Zack Tanner
